pulse_id,time_s,current_a,voltage_measured_v,voltage_fitted_v,error_v
22,0.0,0.0,3.86164,3.8616371417616224,-2.8582383775344056e-06
22,1.0010000000002037,0.0,3.86164,3.886768095627081,0.02512809562708096
22,2.002990000000864,0.0,3.86164,3.8793927796100944,0.01775277961009447
22,2.9969899999996414,0.0,3.86164,3.873091931834249,0.011451931834248974
22,4.002990000000864,0.0,3.86164,3.8676045412990554,0.005964541299055437
22,5.0020000000004075,0.0,3.86164,3.8629173358081306,0.0012773358081306085
22,5.997989999999845,0.0,3.86164,3.8588947504600277,-0.0027452495399722388
22,5.997989999999845,0.0,3.86164,3.8588947504562836,-0.002745249543716355
22,6.10399999999936,-2.89002,3.80165,3.78929501808435,-0.012354981915649876
22,6.208999999998923,-2.89737,3.78235,3.7803834143880017,-0.0019665856119983616
22,6.311989999998332,-2.899,3.77656,3.77659668375321,3.668375321019823e-05
22,6.4099999999998545,-2.899,3.77398,3.7747993572361347,0.0008193572361347989
22,6.510999999998603,-2.899,3.77205,3.773680456052757,0.0016304560527569123
22,6.6120000000009895,-2.899,3.77077,3.7728681328658125,0.0020981328658122855
22,6.711999999999534,-2.899,3.77012,3.772190354850233,0.0020703548502329916
22,6.81000000000131,-2.89982,3.76948,3.7715612387408273,0.002081238740827107
22,6.907999999999447,-2.89982,3.76884,3.770975981241714,0.002135981241714102
22,7.005000000001019,-2.89982,3.76819,3.770413773437179,0.002223773437179055
22,7.10399999999936,-2.89982,3.76755,3.769852010925355,0.0023020109253550913
22,7.2039999999979045,-2.89982,3.76691,3.7692945264525917,0.0023845264525914622
22,7.305990000000747,-2.89982,3.76626,3.7687351503234403,0.002475150323440367
22,7.40599999999904,-2.899,3.76562,3.7682145699711613,0.0025945699711611425
22,7.505000000001019,-2.899,3.76498,3.767690459487864,0.002710459487864192
22,7.605999999999767,-2.89982,3.76498,3.767142935892508,0.0021629358925081554
22,7.7099899999993795,-2.89982,3.76433,3.7666045200936,0.00227452009359963
22,7.810999999997875,-2.899,3.76369,3.7661101337188256,0.0024201337188256566
22,7.903999999998632,-2.89982,3.76305,3.765627419357469,0.002577419357469246
22,8.006999999997788,-2.899,3.7624,3.7651372073253855,0.0027372073253855156
22,8.109000000000378,-2.89982,3.76176,3.7646239935455212,0.0028639935455210264
