time_s,voltage_v,current_a,voltage_fit_v
0.0,4.17176,-0.0,4.169602678722476
1.0039979999999105,4.17176,-0.0,4.172557157505735
2.0069999999998345,4.17176,-0.0,4.173933164592143
3.008000999999922,4.17176,-0.0,4.174305622536518
4.0040019999999,4.17111,-0.0,4.174060382508329
5.007999999999811,4.17111,-0.0,4.173444071369734
6.004997000000003,4.17176,-0.0,4.172630450015723
7.007998999999927,4.17111,-0.0,4.1717174002996655
8.004995999999892,4.17176,-0.0,4.170784314107475
9.00700199999983,4.17176,-0.0,4.1698636778344325
9.00700199999983,4.17176,-0.0,4.1698636778344325
9.116999999999962,4.09824,2.89002,4.063384860641538
9.217994999999974,4.0725,2.89655,4.062617353873362
9.316998999999896,4.06414,2.899,4.062015191646676
9.419995999999855,4.06092,2.899,4.061488171421808
9.518998999999894,4.05899,2.899,4.060987326862441
9.61600099999987,4.05835,2.89982,4.060471837049899
9.714994999999817,4.05771,2.89982,4.059981880503144
9.814993999999842,4.05706,2.899,4.059522658426762
9.914993999999979,4.05706,2.89982,4.059008718724094
10.015998999999965,4.05578,2.89982,4.058525494273629
10.120001999999886,4.05513,2.89982,4.058033673731248
10.220000999999911,4.05513,2.89982,4.05756622711503
10.315001999999822,4.05449,2.899,4.057157196220338
10.418993999999884,4.05449,2.899,4.056681963606898
10.511992999999848,4.05385,2.899,4.0562616988766935
10.617996999999832,4.0532,2.89982,4.05575787439388
10.713993999999957,4.05256,2.89982,4.055333725549478
10.813992999999982,4.05256,2.899,4.054926968047011
10.913992999999891,4.05192,2.899,4.054495107085218
11.014001999999891,4.05127,2.899,4.054068102480222
11.11699899999985,4.05127,2.899,4.053633401398696
11.218999999999824,4.05063,2.899,4.0532079098513725
11.317993999999999,4.05063,2.899,4.052799673017669
11.417992999999797,4.04999,2.899,4.052391952025007
11.51600099999996,4.04999,2.899,4.051996844823583
11.613998999999922,4.04934,2.899,4.051606180219698
11.713997999999947,4.04934,2.899,4.051212027689513
11.818996999999854,4.0487,2.899,4.050802993582202
11.91899599999988,4.0487,2.899,4.05041798277291
12.01699399999984,4.04806,2.899,4.050044930712247
12.116993999999977,4.04806,2.899,4.04966855178746
12.21899499999995,4.04741,2.899,4.049289061101
12.311993999999913,4.04741,2.899,4.048946909771628
12.413994999999886,4.04741,2.899,4.048575813483252
12.51899299999991,4.04677,2.89982,4.048168146945349
12.613992999999937,4.04677,2.89982,4.047830385498572
12.710995999999795,4.04677,2.89982,4.047489284666236
12.814001999999846,4.04613,2.899,4.047161387995229
12.916998999999805,4.04548,2.899,4.04680768793792
13.019995999999992,4.04548,2.899,4.046458151772324
13.110993000000008,4.04484,2.899,4.046152765783068
13.217992999999979,4.04484,2.899,4.045797739837012
13.311997999999903,4.04484,2.899,4.045489418535022
13.412992999999915,4.0442,2.89982,4.045131695417238
13.513998999999785,4.0442,2.89982,4.044807772923638
13.61699499999986,4.04355,2.89982,4.044481326594964
13.713997999999947,4.04355,2.89982,4.044177397368612
13.81599899999992,4.04355,2.899,4.043891626075524
13.917999999999893,4.04355,2.89982,4.043549325720564
14.020000999999866,4.04291,2.899,4.0432708972028335
14.11599699999988,4.04291,2.899,4.042983878423236
14.215995999999905,4.04227,2.89982,4.0426580805676
14.317002000000002,4.04162,2.89982,4.0423627957027195
14.412997999999789,4.04162,2.899,4.042115496250576
14.514998999999989,4.04162,2.89982,4.04179397518508
14.61900199999991,4.04098,2.899,4.041530470132217
14.710994999999912,4.04098,2.899,4.041273739178232
14.811999999999898,4.04098,2.899,4.0409949821234
14.916997999999921,4.04034,2.899,4.0407086328219295
15.014995999999883,4.04034,2.89982,4.0404143213957
15.117992999999842,4.04034,2.89982,4.040139783767124
15.211002000000008,4.03969,2.899,4.039924824914912
15.312993000000006,4.03969,2.89982,4.0396289961249305
15.414993999999979,4.03969,2.899,4.039396478817552
15.50999499999989,4.03905,2.899,4.039154703850591
15.609993999999915,4.03905,2.899,4.038903063125342
15.713996999999836,4.03905,2.899,4.0386444168183155
15.817998999999872,4.03841,2.89982,4.038358690626591
15.913995999999997,4.03841,2.89982,4.038125406673144
16.017997999999807,4.03841,2.899,4.0379057543351875
16.111992999999984,4.03841,2.899,4.037682652768205
16.218992999999955,4.03776,2.89982,4.037401440769909
16.31299799999988,4.03776,2.89982,4.0371833328530675
16.41599499999984,4.03776,2.89982,4.036947072375211
16.517995999999812,4.03712,2.899,4.036746031907787
16.60999899999979,4.03712,2.899,4.03653992465163
16.71199999999999,4.03712,2.899,4.036313972962473
16.821000999999796,4.03648,2.899,4.03607544838119
16.911998999999923,4.03648,2.899,4.035878613971963
17.012993999999935,4.03648,2.899,4.03566257215961
17.11399899999992,4.03583,2.89982,4.035418850937223
