time_s,voltage_v,current_a,voltage_fit_v
0.0,3.23112,-0.0,3.225949725654648
1.0020000000076834,3.23112,-0.0,3.2300860253044776
2.003000000011525,3.23112,-0.0,3.2324581724549093
3.00800000000163,3.23112,-0.0,3.233686009216557
4.004000000000815,3.23112,-0.0,3.2341625997046957
5.006000000008498,3.23112,-0.0,3.2341633882181506
6.0090000000054715,3.23112,-0.0,3.233858304014785
7.0039900000119815,3.23112,-0.0,3.2333670215362944
8.001000000003842,3.23112,-0.0,3.2327607729216754
9.005000000004657,3.23112,-0.0,3.2320843482546353
9.005000000004657,3.23112,-0.0,3.2320843482546353
9.110000000000582,3.14284,2.89002,3.1002940825635807
9.214000000007218,3.09845,2.89655,3.0864049126863686
9.318000000013853,3.0695,2.899,3.0732172053874462
9.412990000011632,3.04955,2.899,3.061722269252218
9.522000000011758,3.03218,2.899,3.0490486308625573
9.611000000004424,3.01867,2.89982,3.0390587723521203
9.717000000004191,3.00516,2.899,3.0276813517186625
9.816990000006626,2.99294,2.89982,3.0173045631418525
9.911000000007334,2.98457,2.899,3.0079771958697012
10.01600000000326,2.97492,2.89982,2.997881086085959
10.111000000004424,2.96656,2.89982,2.989122821040607
10.218000000008033,2.95884,2.89982,2.979635729103767
10.313990000009653,2.9524,2.899,2.971488491654654
10.410000000003492,2.94597,2.899,2.9636026246464655
10.517000000007101,2.93889,2.899,2.955149299762422
10.619000000006054,2.93439,2.899,2.9474064610868753
10.71500000001106,2.9286,2.899,2.9403888169372348
10.815000000002328,2.92281,2.89982,2.9333085604907367
10.910990000003949,2.91895,2.89982,2.926790542236284
11.014000000010128,2.9138,2.899,2.920090740258315
11.118000000002212,2.9093,2.899,2.913552253363758
11.214000000007218,2.90415,2.89982,2.9077015735151077
11.309000000008382,2.90094,2.89982,2.9021463321010676
11.418000000005122,2.89643,2.899,2.8960469354285663
11.513000000006286,2.89257,2.89982,2.890863007988695
11.620000000009895,2.88871,2.89982,2.885273706306003
11.716990000000806,2.88485,2.899,2.8804305411148525
11.81199000000197,2.88099,2.89982,2.8757817067776417
11.918000000005122,2.87777,2.89982,2.870816089300229
12.010000000009313,2.87456,2.899,2.866695367949639
12.113000000012107,2.87134,2.899,2.862205067241961
12.218000000008033,2.86812,2.899,2.857795028807868
12.318000000013853,2.86426,2.89982,2.8537085117340464
12.41700000000128,2.86169,2.899,2.8498720993008906
12.514999999999418,2.85847,2.89982,2.846135075470925
12.610000000000582,2.85526,2.89982,2.8426642259615056
12.717000000004191,2.85268,2.89982,2.8388901395839152
12.812000000005355,2.84947,2.899,2.8356915790890707
12.91600000001199,2.84689,2.899,2.832272592015608
