time_s,voltage_v,current_a,voltage_fit_v
0.0,3.51292,-0.0,3.512379776107573
0.097009999997681,3.51292,-0.0,3.5130372190458474
0.19800999999279156,3.51292,-0.0,3.513415648897526
0.30701000000408385,3.51292,-0.0,3.5136284333606285
0.4040099999983795,3.51292,-0.0,3.5137228494519834
0.49900999999954365,3.51292,-0.0,3.5137667514959805
0.6020100000023376,3.51292,-0.0,3.5137834261515315
0.6980099999927916,3.51292,-0.0,3.5137824805081417
0.8050099999964004,3.51292,-0.0,3.513771022985489
0.902010000005248,3.51292,-0.0,3.5137553424372925
0.998009999995702,3.51292,-0.0,3.513737088484291
1.1000099999946542,3.51292,-0.0,3.5137160499193048
1.200010000000475,3.51292,-0.0,3.5136945485051947
1.3050099999964004,3.51292,-0.0,3.5136715140072954
1.406010000006063,3.51292,-0.0,3.5136491691899905
1.4990099999995437,3.51292,-0.0,3.513628552923591
1.6000099999946542,3.51292,-0.0,3.5136061913692127
1.700010000000475,3.51292,-0.0,3.5135841222434
1.799010000002454,3.51292,-0.0,3.5135623671809713
1.8970100000005914,3.51292,-0.0,3.513540936098457
1.9970099999918602,3.51292,-0.0,3.5135191816400395
2.1030100000061793,3.51292,-0.0,3.5134962517913793
2.1970100000035018,3.51292,-0.0,3.5134760313053435
2.3050099999964004,3.51292,-0.0,3.5134529317907384
2.402010000005248,3.51292,-0.0,3.513432305891434
2.497000000003027,3.51292,-0.0,3.5134122180339933
2.6030100000061793,3.51292,-0.0,3.5133899285362005
2.70401000000129,3.51292,-0.0,3.513368818230763
2.799010000002454,3.51292,-0.0,3.513349073462368
2.905010000002221,3.51292,-0.0,3.5133271693073147
2.9970099999918602,3.51292,-0.0,3.513308266021868
3.1009999999951106,3.51292,-0.0,3.5132870191517815
3.2050100000051316,3.51292,-0.0,3.5132658948588027
3.2980099999986123,3.51292,-0.0,3.513247113340865
3.3970100000005914,3.51292,-0.0,3.513227230141127
3.5000100000033854,3.51292,-0.0,3.513206663339275
3.604009999995469,3.51292,-0.0,3.513186020051507
3.6999999999970896,3.51292,-0.0,3.513167075911434
3.799010000002454,3.51292,-0.0,3.5131476449737415
3.898010000004433,3.51292,-0.0,3.513128326265924
4.000010000003385,3.51292,-0.0,3.5131085368060266
4.100009999994654,3.51292,-0.0,3.5130892476993396
4.198009999992792,3.51292,-0.0,3.513070451654623
4.303010000003269,3.51292,-0.0,3.5130504301983296
4.405010000002221,3.51292,-0.0,3.513031096165538
4.502009999996517,3.51292,-0.0,3.5130128147520234
4.605009999999311,3.51292,-0.0,3.5129935138027415
4.701010000004317,3.51292,-0.0,3.512975627177291
4.796010000005481,3.51292,-0.0,3.5129580237813
4.9040099999983795,3.51292,-0.0,3.512938127924265
5.000010000003385,3.51292,-0.0,3.5129205461222828
5.099010000005364,3.51292,-0.0,3.512902516229981
5.202999999994063,3.51292,-0.0,3.512883687735886
5.304009999992559,3.51292,-0.0,3.5128655062546854
5.400009999997565,3.51292,-0.0,3.5128483241356174
5.49700999999186,3.51292,-0.0,3.5128310590810536
5.6060100000031525,3.51292,-0.0,3.5128117726751915
5.69999999999709,3.51292,-0.0,3.5127952388903787
5.800010000006296,3.51292,-0.0,3.5127777439541616
5.903009999994538,3.51292,-0.0,3.5127598308043817
6.0019999999931315,3.51292,-0.0,3.512742714716742
6.096999999994296,3.51292,-0.0,3.5127263798688007
6.203009999997448,3.51292,-0.0,3.5127082569066093
6.297009999994771,3.51292,-0.0,3.512692279243126
6.400009999997565,3.51292,-0.0,3.512674870655733
6.498999999996158,3.51292,-0.0,3.512658236679514
6.605999999999767,3.51292,-0.0,3.512640362867407
6.705010000005132,3.51292,-0.0,3.5126239213959525
6.802009999999427,3.51292,-0.0,3.512607904200456
6.902010000005248,3.51292,-0.0,3.512591484865507
7.0040100000042,3.51292,-0.0,3.512574834102993
7.097009999997681,3.51292,-0.0,3.5125597373847395
7.198000000003958,3.51292,-0.0,3.512543434801508
