time_s,voltage_v,current_a,voltage_fit_v
0.0,3.94528,-0.0,3.9432937239410233
0.9969899999996414,3.94528,-0.0,3.945851610643605
2.002990000000864,3.94528,-0.0,3.947253996729063
3.0050000000010186,3.94528,-0.0,3.9478689426761577
4.0020000000004075,3.94528,-0.0,3.947974466888241
5.0020000000004075,3.94528,-0.0,3.94775600247642
5.996999999999389,3.94528,-0.0,3.947339755195707
6.998990000000049,3.94528,-0.0,3.9468043983761096
7.996999999999389,3.94528,-0.0,3.946211560288393
9.0,3.94528,-0.0,3.945593359685256
9.0,3.94528,-0.0,3.945593359685256
9.114000000001397,3.884,2.89002,3.856749729625018
9.212999999999738,3.86598,2.89655,3.8560387317290483
9.315999999998894,3.85955,2.899,3.8554359096761734
9.413000000000466,3.85633,2.899,3.8549429719555475
9.513999999999214,3.85505,2.899,3.8544341161858813
9.605999999999767,3.85376,2.89982,3.853949328331987
9.706999999998516,3.85312,2.89982,3.8534488354842624
9.809000000001106,3.85247,2.89982,3.852947844785476
9.906989999999496,3.85119,2.89982,3.852470733723499
10.006000000001222,3.85054,2.899,3.852017954769028
10.108000000000175,3.8499,2.89982,3.8515048379659484
10.213999999999942,3.84926,2.899,3.8510273886256323
10.31499999999869,3.84861,2.89982,3.850527744883715
10.407999999999447,3.84861,2.89982,3.8500944263289423
10.510989999998856,3.84797,2.899,3.8496438323832787
10.606999999999971,3.84733,2.89982,3.849179115185201
10.71099999999933,3.84668,2.89982,3.848707000379823
10.81000000000131,3.84604,2.899,3.8482867308126574
10.912000000000262,3.84604,2.89982,3.8478067778402534
11.013999999999214,3.8454,2.899,3.8473810867528884
11.113000000001193,3.84475,2.899,3.8469474513391138
11.214990000000398,3.84411,2.89982,3.8464794673874234
11.309000000001106,3.84411,2.899,3.84609983858988
11.411000000000058,3.84347,2.899,3.845664537183012
11.510999999998603,3.84282,2.899,3.8452415385291188
11.614000000001397,3.84282,2.89982,3.844784542174078
11.715000000000146,3.84218,2.89982,3.844364751232293
11.806000000000495,3.84218,2.899,3.8440148591263728
11.90599999999904,3.84154,2.899,3.843606289367965
12.0099999999984,3.84154,2.899,3.8431851694587236
12.111000000000786,3.84089,2.89982,3.842754695253276
12.217000000000553,3.84025,2.89982,3.8423330451717312
12.310990000001766,3.84025,2.899,3.8419876055242637
12.40599999999904,3.83961,2.899,3.841616206429643
12.508999999998196,3.83961,2.89982,3.8411918926477306
12.611000000000786,3.83896,2.89982,3.8408000463020335
12.71099999999933,3.83896,2.89982,3.840419284049048
12.812000000001717,3.83832,2.89982,3.84003810240196
12.913000000000466,3.83832,2.89982,3.83966029641737
13.013999999999214,3.83768,2.89982,3.839285836807288
13.105999999999767,3.83768,2.89982,3.838947632716879
13.215000000000146,3.83703,2.89982,3.8385504668086114
13.313999999998487,3.83703,2.89982,3.8381930296309696
13.406999999999243,3.83639,2.899,3.837885245642617
13.513999999999214,3.83639,2.89982,3.8374805010729314
13.605999999999767,3.83575,2.899,3.837182037433294
13.70799999999872,3.83575,2.899,3.836826425348792
13.81499999999869,3.8351,2.89982,3.836431624543799
13.909999999999854,3.8351,2.899,3.836131407562249
14.011999999998807,3.83446,2.899,3.8357852059704878
14.106999999999971,3.83446,2.899,3.8354655536185573
14.211999999999534,3.83382,2.89982,3.835090180958617
14.312000000001717,3.83382,2.89982,3.8347595353706985
14.409999999999854,3.83382,2.899,3.834463489338559
14.512989999999263,3.83317,2.89982,3.834103860804753
14.608000000000175,3.83317,2.899,3.8338230467751315
14.709999999999127,3.83253,2.899,3.833497534409141
14.81000000000131,3.83253,2.899,3.8331812382966866
14.90899999999965,3.83253,2.89982,3.832845676093859
15.009989999998652,3.83189,2.89982,3.8325316971751673
15.11200000000099,3.83189,2.899,3.8322425504873907
15.213999999999942,3.83124,2.899,3.8319312131428447
15.306000000000495,3.83124,2.899,3.831652795519863
15.404999999998836,3.83124,2.89982,3.8313305426500115
15.506000000001222,3.8306,2.899,3.8310551640535975
15.609000000000378,3.8306,2.89982,3.8307263722581233
15.712999999999738,3.8306,2.89982,3.8304224639451614
15.808990000001359,3.82996,2.89982,3.8301444309363943
15.907999999999447,3.82996,2.89982,3.829860111631805
16.01299999999901,3.82996,2.899,3.8295864744427566
16.108000000000175,3.82931,2.899,3.8293186217113964
16.210989999999583,3.82931,2.89982,3.829005597729144
16.312989999998535,3.82867,2.899,3.8287481275327986
16.40599999999904,3.82867,2.89982,3.8284675681908906
16.507000000001426,3.82867,2.899,3.8282176394759455
16.611000000000786,3.82803,2.89982,3.8279118835781154
16.712999999999738,3.82803,2.89982,3.8276390626328736
16.806000000000495,3.82803,2.89982,3.827392450341685
16.907999999999447,3.82803,2.899,3.8271494675137196
17.008999999998196,3.82738,2.899,3.8268864449463504
17.108000000000175,3.82738,2.89982,3.826605732877836
17.21099999999933,3.82738,2.899,3.8263672704572493
17.311000000001513,3.82674,2.899,3.8261137303408743
17.413990000000922,3.82674,2.899,3.8258549437810916
17.51299999999901,3.8261,2.89982,3.825583202830154
17.608000000000175,3.8261,2.89982,3.825348516576314
17.708989999999176,3.8261,2.899,3.8251263581191406
17.812999999998283,3.82545,2.89982,3.8248488915636174
17.906999999999243,3.82545,2.89982,3.8246227489007967
18.010989999998856,3.82545,2.899,3.8243999299955522
18.110000000000582,3.82481,2.899,3.824166051798738
18.21099999999933,3.82481,2.899,3.8239295753851374
18.31499999999869,3.82481,2.899,3.8236882741580644
18.406999999999243,3.82417,2.89982,3.8234514997454037
18.506000000001222,3.82417,2.89982,3.823225572872446
18.613000000001193,3.82417,2.89982,3.8229836057035236
18.706999999998516,3.82352,2.89982,3.8227729196111366
18.809990000001562,3.82352,2.89982,3.822544088007546
18.912000000000262,3.82352,2.89982,3.8223194815634103
19.00800000000163,3.82288,2.89982,3.822109952947156
19.00800000000163,3.82288,2.89982,3.822109952947156
19.11898999999903,3.87708,-0.0,3.91093030171356
19.213999999999942,3.89832,-0.0,3.911159652744688
19.3179999999993,3.90732,-0.0,3.91140808520179
19.41700000000128,3.90925,-0.0,3.9116420663825373
19.513999999999214,3.91054,-0.0,3.9118689828533713
19.61699999999837,3.91183,-0.0,3.912107438413324
19.713999999999942,3.91247,-0.0,3.9123296848493343
19.822990000000573,3.91311,-0.0,3.9125767585060336
19.919000000001688,3.91311,-0.0,3.9127921216713695
20.01799000000028,3.91376,-0.0,3.9130119591663735
20.122999999999593,3.9144,-0.0,3.913242746707608
20.213999999999942,3.9144,-0.0,3.9134407561498015
20.312999999998283,3.91504,-0.0,3.9136541050343445
20.419999999998254,3.91569,-0.0,3.9138823030405807
20.516999999999825,3.91569,-0.0,3.914087056262669
20.614000000001397,3.91569,-0.0,3.914289822074411
20.711999999999534,3.91633,-0.0,3.9144926857075806
20.81499999999869,3.91633,-0.0,3.9147037687193924
20.915000000000873,3.91697,-0.0,3.9149066413659708
21.02100000000064,3.91697,-0.0,3.915119497225734
21.116000000001804,3.91762,-0.0,3.9153083743045407
21.22099000000162,3.91762,-0.0,3.915515061793836
21.315999999998894,3.91826,-0.0,3.9157002685136297
21.415000000000873,3.91826,-0.0,3.9158914225255517
21.514999999999418,3.91826,-0.0,3.916082633702407
21.620999999999185,3.9189,-0.0,3.916283287192639
21.71900000000096,3.9189,-0.0,3.9164669610502902
21.817989999999554,3.9189,-0.0,3.9166507214610924
