time_s,voltage_v,current_a,voltage_fit_v
0.0,3.51228,-0.0,3.5122642661927155
1.0,3.51228,-0.0,3.516072978713792
2.001990000004298,3.51228,-0.0,3.515458378255331
3.004000000000815,3.51228,-0.0,3.514862054522482
4.0,3.51228,-0.0,3.514303527052094
5.004000000000815,3.51228,-0.0,3.513773112488613
6.006999999997788,3.51228,-0.0,3.5132740130020848
7.005999999993946,3.51228,-0.0,3.5128057169293303
8.005999999993946,3.51228,-0.0,3.5123640820494306
9.005999999993946,3.51228,-0.0,3.51194801950187
9.005999999993946,3.51228,-0.0,3.51194801950187
9.120999999999185,3.44651,2.8892,3.4437002539281125
9.220000000001164,3.42721,2.89655,3.4315094147578695
9.312999999994645,3.42077,2.899,3.4246551810573815
9.415999999997439,3.41884,2.899,3.420114085480039
9.514999999999418,3.41756,2.899,3.4174906117789
9.615989999991143,3.41691,2.89982,3.415806086281864
9.720000000001164,3.41627,2.899,3.4147186629246393
9.813999999998487,3.41563,2.899,3.41403362281765
9.917990000001737,3.41563,2.89982,3.4134542079909522
10.01699999999255,3.41498,2.89982,3.41302957645638
10.11298999999417,3.41434,2.899,3.4126990429846478
10.213000000003376,3.4137,2.899,3.4123781481694495
10.311999999990803,3.4137,2.899,3.4120824245085895
10.414990000004764,3.41305,2.899,3.411788821594325
10.51699999999255,3.41305,2.899,3.4115068178339167
10.618000000002212,3.41241,2.89982,3.4112145172250394
10.718999999997322,3.41177,2.89982,3.410941094531969
10.820999999996275,3.41177,2.89982,3.4106694913265585
10.913000000000466,3.41112,2.89982,3.4104273635245153
11.020999999993364,3.41112,2.89982,3.4101458167645218
11.120999999999185,3.41048,2.899,3.4099059590399077
11.211999999999534,3.41048,2.89982,3.409657545072158
11.312999999994645,3.40984,2.89982,3.4093982453486524
11.419999999998254,3.40984,2.89982,3.4091260962076766
11.513999999995576,3.40919,2.899,3.4089072293664615
11.618000000002212,3.40919,2.89982,3.4086316569707105
11.710989999992307,3.40919,2.89982,3.408398723399232
11.813999999998487,3.40855,2.89982,3.4081428966247853
11.914000000004307,3.40855,2.89982,3.4078964560131255
12.013999999995576,3.40791,2.89982,3.407651713778441
12.114000000001397,3.40791,2.899,3.407427225551116
12.217000000004191,3.40726,2.89982,3.407163363030477
12.317999999999302,3.40726,2.89982,3.4069193403553557
12.414999999993597,3.40726,2.899,3.406705511517257
12.517999999996391,3.40662,2.89982,3.4064457033051534
12.620999999999185,3.40662,2.899,3.4062198659473695
12.713999999992666,3.40598,2.899,3.4060043969667904
12.813999999998487,3.40598,2.89982,3.4057543165091966
12.913000000000466,3.40598,2.899,3.405540863943142
13.01398999999219,3.40533,2.89982,3.4052917502093156
13.11699999999837,3.40533,2.89982,3.4050534892406747
13.214999999996508,3.40533,2.89982,3.4048291643092523
13.319000000003143,3.40469,2.899,3.4046119955064715
13.411999999996624,3.40469,2.899,3.40440592116109
13.51600000000326,3.40405,2.899,3.4041754727539786
13.615999999994528,3.40405,2.89982,3.403935785884623
13.71298999999999,3.40405,2.899,3.4037371379655594
13.8199900000036,3.4034,2.899,3.403504362532343
13.919989999994868,3.4034,2.899,3.40328734506226
14.01699999999255,3.40276,2.89982,3.403059103229662
14.118000000002212,3.40276,2.89982,3.4028379768001336
14.218999999997322,3.40212,2.89982,3.402619591506429
14.311999999990803,3.40212,2.899,3.4024387124445665
14.413000000000466,3.40212,2.899,3.402227972317278
14.519000000000233,3.40147,2.89982,3.4019878032936655
14.618990000002668,3.40147,2.89982,3.401776051482944
14.713999999992666,3.40147,2.899,3.4015954150427703
14.813989999995101,3.40083,2.89982,3.401372893552109
14.911999999996624,3.40083,2.899,3.401187989406991
15.019000000000233,3.40083,2.89982,3.4009530647616635
15.111999999993714,3.40019,2.899,3.4007804720894557
15.221000000005006,3.40019,2.89982,3.40054405768434
15.31699999999546,3.40019,2.899,3.40036784398932
15.411999999996624,3.39954,2.89982,3.4001623169900523
15.520000000004075,3.39954,2.899,3.399964743107776
15.61298999999417,3.39954,2.89982,3.3997652621408303
15.713999999992666,3.39954,2.899,3.3995835039615456
15.81298999999126,3.3989,2.89982,3.3993742685317514
15.911999999996624,3.3989,2.899,3.399198730211971
16.012000000002445,3.3989,2.899,3.3990085177275504
16.118000000002212,3.39826,2.89982,3.3987881504903523
16.220000000001164,3.39826,2.89982,3.398591309580726
16.312999999994645,3.39826,2.899,3.3984322568455574
16.419999999998254,3.39761,2.899,3.398234172616217
16.51600000000326,3.39761,2.899,3.3980563958856806
16.61699999999837,3.39761,2.899,3.3978697956797994
16.71600000000035,3.39697,2.89982,3.3976689800224045
16.815999999991618,3.39697,2.89982,3.3974820713940637
16.914000000004307,3.39697,2.89982,3.397301339357452
17.014999999999418,3.39633,2.89982,3.3971169921701687
17.118000000002212,3.39633,2.89982,3.3969306259405987
17.213999999992666,3.39633,2.899,3.396776680580285
17.315999999991618,3.39633,2.89982,3.396579818845738
17.41700000000128,3.39568,2.899,3.3964180510371924
17.514999999999418,3.39568,2.89982,3.396229690348042
17.618000000002212,3.39568,2.89982,3.3960472920432405
17.71600000000035,3.39568,2.89982,3.3958756427866907
17.8179999999993,3.39504,2.899,3.3957173195387176
17.918999999994412,3.39504,2.899,3.3955470301938453
18.012000000002445,3.39504,2.89982,3.395371598632193
18.116989999994985,3.3944,2.899,3.395209366019164
18.220000000001164,3.3944,2.89982,3.3950188095089873
18.31199000000197,3.3944,2.89982,3.3948621303029025
18.414000000004307,3.39375,2.899,3.3947091717595628
18.51699999999255,3.39375,2.899,3.394541238038436
18.61599999999453,3.39375,2.89982,3.39436103685035
18.71600000000035,3.39375,2.89982,3.3941943956705205
18.81500000000233,3.39311,2.899,3.3940501435582053
18.918999999994412,3.39311,2.899,3.393884626357133
19.012999999991735,3.39311,2.899,3.3937348466850277
19.02400000000489,3.39311,2.89982,3.393704164137316
19.131999999997788,3.4473,-0.0,3.4608599785664076
19.23699000000488,3.47754,-0.0,3.473743738998937
19.330000000001746,3.48397,-0.0,3.480387762382323
19.43300000000454,3.48654,-0.0,3.4847325584003688
19.536999999996624,3.48783,-0.0,3.487258418302824
19.630999999993946,3.48847,-0.0,3.4886155064592557
19.736999999993714,3.48847,-0.0,3.489540685380848
19.83499999999185,3.48847,-0.0,3.4900645991655868
19.9320000000007,3.48912,-0.0,3.490402581634385
20.027999999991152,3.48912,-0.0,3.4906330652776885
20.13399999999092,3.48976,-0.0,3.4908176223752942
20.229999999995925,3.48976,-0.0,3.4909478382468326
20.33400000000256,3.48976,-0.0,3.4910660674475937
20.43399999999383,3.49041,-0.0,3.491166583574778
20.529999999998836,3.49041,-0.0,3.4912558821283577
20.635999999998603,3.49105,-0.0,3.491349540218031
20.729999999995925,3.49105,-0.0,3.4914298794710956
20.835999999995693,3.49105,-0.0,3.4915185049920128
