time_s,voltage_v,current_a,voltage_fit_v
0.0,3.53609,-0.0,3.536078747249673
1.0000100000033854,3.53609,-0.0,3.5561413431151534
1.9910099999979138,3.53609,-0.0,3.551840058366342
2.9960100000025705,3.53609,-0.0,3.547800389771256
3.9920100000017555,3.53609,-0.0,3.5441054873628706
4.997009999999136,3.53609,-0.0,3.540664548578983
5.993009999998321,3.53609,-0.0,3.537517283776499
6.997009999999136,3.53609,-0.0,3.5345891421085183
7.9920100000017555,3.53609,-0.0,3.5319107180704594
8.991000000001804,3.53609,-0.0,3.529428125161334
9.001009999999951,3.53609,-0.0,3.5294042417147793
9.116009999997914,3.06564,17.40135,3.063931353689735
9.216009999996459,3.01674,17.39972,3.0212120740243424
9.31300999999803,2.99937,17.39972,3.0003495224658505
9.406999999999243,2.99165,17.39972,2.989482185266746
9.507010000001173,2.9865,17.3989,2.982841790009548
9.60801000000356,2.98264,17.3989,2.9785894681777356
9.708010000002105,2.98007,17.39972,2.975520624839613
9.812010000001465,2.9775,17.3989,2.972953875182885
9.915999999997439,2.97492,17.39972,2.970633050524772
10.00800999999774,2.97171,17.39972,2.96871567383733
10.10801000000356,2.96913,17.39972,2.9667011696958747
10.20900999999867,2.9672,17.3989,2.9647316402039348
10.307009999996808,2.96463,17.39972,2.9628082846336086
10.409010000003036,2.9627,17.39972,2.9608472231496545
10.511010000001988,2.96077,17.39972,2.958905696774669
10.614009999997506,2.9582,17.3989,2.9569844315689573
10.706010000001697,2.95691,17.3989,2.9552653362308567
10.81300999999803,2.95433,17.39972,2.9532593433722
10.916010000000824,2.9524,17.39972,2.9513626802295208
11.010009999998147,2.95112,17.39972,2.9496461829896075
11.109010000000126,2.94919,17.3989,2.947874163419582
11.208010000002105,2.94726,17.3989,2.9460973103209946
11.31601000000228,2.94468,17.3989,2.9441738109190565
11.406999999999243,2.9434,17.3989,2.9425657049059186
11.50800999999774,2.94147,17.3989,2.940793977720484
11.614009999997506,2.93954,17.39972,2.938928310282897
11.715009999999893,2.93825,17.39972,2.937183599173162
11.812010000001465,2.93632,17.39972,2.9355222329660577
11.913009999996575,2.93439,17.39972,2.9338065258164643
12.014009999998962,2.9331,17.39972,2.9321048943774044
12.111010000000533,2.93117,17.39972,2.930483680692702
12.208010000002105,2.92989,17.39972,2.928875075463912
12.309009999997215,2.92796,17.39972,2.927213402239059
12.416010000000824,2.92603,17.39972,2.9254676450154227
12.514999999999418,2.92474,17.3989,2.9238873065748567
12.609010000000126,2.92345,17.3989,2.922379986203404
12.711009999999078,2.92152,17.3989,2.9207562106395484
12.81300999999803,2.92024,17.39972,2.9191235519915084
12.907010000002629,2.91831,17.3989,2.9176693521825148
13.016009999999369,2.91702,17.3989,2.915975841054226
13.114009999997506,2.91509,17.3989,2.914465151487969
13.216009999996459,2.9138,17.3989,2.912905047356729
13.31601000000228,2.91187,17.3989,2.9113877237223273
13.413009999996575,2.91059,17.3989,2.909927431968473
13.518009999999776,2.9093,17.3989,2.9083594169659497
13.60801000000356,2.90801,17.3989,2.907025856286584
13.714010000003327,2.90608,17.39972,2.905445840776627
13.811009999997623,2.9048,17.39972,2.9040292597221753
