pulse_id,time_s,current_a,voltage_measured_v,voltage_fitted_v,error_v
39,0.0,0.0,3.59785,3.6566323504265466,0.05878235042654634
39,0.9969999999957508,0.0,3.59785,3.6566323504265466,0.05878235042654634
39,2.0020000000004075,0.0,3.59785,3.6566323504265466,0.05878235042654634
39,3.004000000000815,0.0,3.59785,3.6566323504265466,0.05878235042654634
39,3.995999999999185,0.0,3.59785,3.6566323504265466,0.05878235042654634
39,4.994999999995343,0.0,3.59785,3.6566323504265466,0.05878235042654634
39,6.002999999996973,0.0,3.59785,3.6566323504265466,0.05878235042654634
39,6.002999999996973,0.0,3.59785,3.6566323504265466,0.05878235042654634
39,6.116000000001804,-11.59763,3.27409,3.408649771236631,0.13455977123663088
39,6.216999999996915,-11.59927,3.25993,3.3675493889507733,0.10761938895077305
39,6.309999999997672,-11.59927,3.2535,3.347892585500303,0.09439258550030338
39,6.413000000000466,-11.59927,3.25028,3.3362506248343027,0.08597062483430262
39,6.510000000002037,-11.60008,3.24771,3.330182740644544,0.08247274064454402
39,6.610990000001038,-11.60008,3.24514,3.32639118112837,0.08125118112837004
39,6.711999999999534,-11.60008,3.24321,3.3238920242205054,0.08068202422050552
39,6.813999999998487,-11.60008,3.24192,3.3220318055038174,0.08011180550381747
39,6.915000000000873,-11.60008,3.23999,3.3205317616693217,0.08054176166932159
39,7.013999999995576,-11.60008,3.23806,3.3192428200677986,0.08118282006779864
39,7.10899999999674,-11.60008,3.23677,3.318107299785884,0.08133729978588411
39,7.208999999995285,-11.60008,3.23549,3.31698325838442,0.08149325838442012
39,7.311999999998079,-11.60008,3.2342,3.3158818294544936,0.08168182945449365
39,7.411000000000058,-11.60008,3.23291,3.314866805809799,0.08195680580979925
39,7.513999999995576,-11.60008,3.23098,3.3138502920082322,0.08287029200823204
39,7.616000000001804,-11.60008,3.2297,3.3128799110969616,0.08317991109696177
39,7.7129999999961,-11.60008,3.22841,3.311988499337273,0.08357849933727302
39,7.813000000001921,-11.60008,3.22712,3.311100030778203,0.0839800307782026
39,7.9099999999962165,-11.60008,3.22584,3.3102666259951197,0.08442662599511985
39,8.01299999999901,-11.60008,3.22455,3.3094111577508,0.08486115775080005
39,8.114000000001397,-11.60008,3.22391,3.3086007509547173,0.08469075095471723
39,8.214999999996508,-11.60008,3.22262,3.307817535279641,0.08519753527964102
39,8.315000000002328,-11.60008,3.22133,3.307067953571346,0.08573795357134584
39,8.415000000000873,-11.60008,3.22004,3.3063432579964616,0.08630325799646155
39,8.515999999995984,-11.60008,3.2194,3.305635731512848,0.08623573151284836
39,8.616000000001804,-11.60008,3.21811,3.3049585778538404,0.08684857785384059
39,8.708999999995285,-11.60008,3.21683,3.3043490120240984,0.08751901202409851
