pulse_id,time_s,current_a,voltage_measured_v,voltage_fitted_v,error_v
63,0.0,0.0,3.33792,3.6566323504265466,0.31871235042654655
63,1.0059999999939464,0.0,3.33792,3.6566323504265466,0.31871235042654655
63,2.0059999999939464,0.0,3.33792,3.6566323504265466,0.31871235042654655
63,2.9979999999923166,0.0,3.33792,3.6566323504265466,0.31871235042654655
63,3.9979999999923166,0.0,3.33792,3.6566323504265466,0.31871235042654655
63,4.998999999996158,0.0,3.33792,3.6566323504265466,0.31871235042654655
63,6.0019999999931315,0.0,3.33792,3.6566323504265466,0.31871235042654655
63,6.0019999999931315,0.0,3.33792,3.6566323504265466,0.31871235042654655
63,6.110000000000582,-11.59845,2.92989,3.411496431429037,0.48160643142903714
63,6.208989999999176,-11.59927,2.85461,3.3695785500175126,0.5149685500175125
63,6.31699999999546,-11.59927,2.78384,3.3466933839055892,0.5628533839055891
63,6.4139999999897555,-11.60008,2.73366,3.3360716297749855,0.6024116297749855
63,6.50899999999092,-11.59927,2.70407,3.330195687234316,0.6261256872343157
63,6.614999999990687,-11.59927,2.67125,3.326262016874457,0.6550120168744571
63,6.709999999991851,-11.60008,2.64359,3.323916691259907,0.6803266912599071
63,6.811000000001513,-11.60008,2.62171,3.322066129472816,0.7003561294728158
63,6.917000000001281,-11.60008,2.60113,3.320491462159587,0.7193614621595872
63,7.014989999996033,-11.60008,2.5844,3.3192186265717,0.7348186265717
63,7.1159999999945285,-11.59927,2.56574,3.318032067366553,0.752292067366553
63,7.212999999988824,-11.59927,2.55223,3.316948557247206,0.7647185572472059
63,7.3169899999920744,-11.59927,2.53615,3.315840837673029,0.7796908376730287
63,7.410999999992782,-11.60008,2.52199,3.314862552414005,0.7928725524140048
63,7.5129999999917345,-11.59927,2.5072,3.3138701375595505,0.8066701375595504
63,7.57499999999709,-11.59927,2.49819,3.3132773494299963,0.8150873494299962
63,8.588999999992666,0.0,3.16678,3.6425601823860783,0.4757801823860781
63,9.581999999994878,0.0,3.26264,3.6466628868078,0.38402288680779995
63,10.584999999991851,0.0,3.2916,3.649526215085968,0.3579262150859681
63,11.580999999991036,0.0,3.30189,3.651555124419656,0.3496651244196558
63,12.58299999999872,0.0,3.30704,3.6530120887472863,0.34597208874728613
63,13.581999999994878,0.0,3.3109,3.654048346253697,0.3431483462536966
63,14.580999999991036,0.0,3.31347,3.6547879871851943,0.3413179871851941
63,15.585999999995693,0.0,3.31476,3.655318577991921,0.3405585779919207
63,16.585999999995693,0.0,3.31605,3.6556949464330524,0.3396449464330522
63,17.586999999999534,0.0,3.31733,3.655963718884697,0.33863371888469684
63,18.586999999999534,0.0,3.31862,3.6561552678961275,0.3375352678961274
63,19.58299999999872,0.0,3.31926,3.656291482184004,0.3370314821840039
63,20.580990000002203,0.0,3.31991,3.6563889687669873,0.33647896876698713
63,21.58299999999872,0.0,3.32119,3.656458810324087,0.33526881032408706
63,22.581999999994878,0.0,3.32119,3.656508484145973,0.3353184841459731
63,23.585999999995693,0.0,3.32184,3.6565440885051377,0.3347040885051378
63,24.58499999999185,0.0,3.32248,3.6565693524464473,0.3340893524464472
63,25.589999999996508,0.0,3.32312,3.656587475855293,0.3334674758552931
63,26.589989999993122,0.0,3.32312,3.656600331377295,0.33348033137729516
63,27.586999999999534,0.0,3.32377,3.656609481098706,0.3328394810987061
63,28.587999999988824,0.0,3.32377,3.656616038191863,0.332846038191863
63,29.59199999998964,0.0,3.32441,3.656620727011611,0.33221072701161125
63,30.58299999999872,0.0,3.32441,3.6566240316446934,0.33221403164469354
63,31.580999999991036,0.0,3.32505,3.656626410794025,0.3315764107940251
63,32.58698999999615,0.0,3.32505,3.6566281209352427,0.33157812093524264
63,33.58499999999185,0.0,3.3257,3.656629330568622,0.33092933056862206
