pulse_id,time_s,current_a,voltage_measured_v,voltage_fitted_v,error_v
46,0.0,0.0,3.51292,3.6566323504265466,0.14371235042654673
46,0.10700000000360887,0.0,3.51292,3.6566323504265466,0.14371235042654673
46,0.20500000000174623,0.0,3.51292,3.6566323504265466,0.14371235042654673
46,0.3059999999968568,0.0,3.51292,3.6566323504265466,0.14371235042654673
46,0.40400000000954606,0.0,3.51292,3.6566323504265466,0.14371235042654673
46,0.5010000000038417,0.0,3.51292,3.6566323504265466,0.14371235042654673
46,0.6040000000066357,0.0,3.51292,3.6566323504265466,0.14371235042654673
46,0.6040000000066357,0.0,3.51292,3.6566323504265466,0.14371235042654673
46,0.7169900000008056,-1.38499,3.48061,3.62701892125061,0.1464089212506101
46,0.8090000000083819,-1.43153,3.47096,3.621483711223151,0.15052371122315122
46,0.9089999999996508,-1.4446,3.46774,3.618400469741918,0.15066046974191805
46,1.010999999998603,-1.44868,3.4671,3.61676968456889,0.1496696845688903
46,1.1160000000090804,-1.4495,3.46645,3.6158793019081843,0.14942930190818426
46,1.2090000000025611,-1.4495,3.46581,3.6154182810210562,0.1496082810210564
46,1.3099999999976717,-1.4495,3.46581,3.6150872980038073,0.1492772980038075
46,1.4110000000073342,-1.4495,3.46517,3.6148474455966415,0.14967744559664142
46,1.5120000000024447,-1.4495,3.46517,3.614654836428298,0.1494848364282979
46,1.6120000000082655,-1.4495,3.46517,3.6144894535696266,0.1493194535696265
46,1.7179900000046473,-1.45032,3.46452,3.614312910216034,0.14979291021603425
46,1.8179899999959162,-1.45032,3.46452,3.614169322213343,0.14964932221334326
46,1.911999999996624,-1.4495,3.46452,3.6140586845445846,0.14953868454458474
46,2.014999999999418,-1.4495,3.46388,3.613928865035582,0.1500488650355818
46,2.118000000002212,-1.45032,3.46388,3.6137857326215004,0.1499057326215003
46,2.2180000000080327,-1.45032,3.46388,3.6136641337334,0.14978413373339983
46,2.3110000000015134,-1.4495,3.46388,3.613572508140569,0.1496925081405691
46,2.411000000007334,-1.45032,3.46324,3.613446719122714,0.1502067191227141
46,2.510999999998603,-1.45032,3.46324,3.613337192986647,0.15009719298664725
46,2.610000000000582,-1.4495,3.46324,3.6132501350187223,0.1500101350187224
46,2.7160000000003492,-1.4495,3.46259,3.613146317946858,0.1505563179468581
46,2.8139999999984866,-1.4495,3.46259,3.613052370865223,0.15046237086522307
46,2.919000000008964,-1.45032,3.46259,3.612937272166626,0.15034727216662613
46,3.0090000000054715,-1.4495,3.46259,3.6128695403253115,0.15027954032531143
46,3.111000000004424,-1.4495,3.46259,3.6127817703074103,0.15019177030741027
46,3.213000000003376,-1.4495,3.46195,3.6126960627080282,0.15074606270802837
46,3.3110000000015134,-1.4495,3.46195,3.6126160301670818,0.1506660301670819
46,3.4100000000034925,-1.4495,3.46195,3.6125376186180658,0.1505876186180659
46,3.5109899999952177,-1.4495,3.46195,3.6124601796076674,0.15051017960766755
46,3.6120000000082655,-1.4495,3.46195,3.6123852686291396,0.1504352686291397
46,3.7160000000003492,-1.4495,3.46131,3.6123107361864233,0.15100073618642318
46,3.81600000000617,-1.4495,3.46131,3.612241483564297,0.15093148356429698
46,3.915000000008149,-1.4495,3.46131,3.6121751820202728,0.15086518202027266
46,4.01600000000326,-1.4495,3.46131,3.612109783014563,0.1507997830145631
46,4.119000000006054,-1.45032,3.46131,3.6120282231917216,0.15071822319172146
46,4.220000000001164,-1.45032,3.46131,3.6119640652019323,0.15065406520193214
46,4.320000000006985,-1.45032,3.46066,3.611904072436941,0.15124407243694105
46,4.4100000000034925,-1.45032,3.46066,3.6118523865283407,0.15119238652834088
46,4.514999999999418,-1.45032,3.46066,3.6117943983456056,0.1511343983456057
46,4.614000000001397,-1.45032,3.46066,3.611741753089716,0.15108175308971594
46,4.7149999999965075,-1.45032,3.46066,3.611689913807236,0.15102991380723596
46,4.809999999997672,-1.4495,3.46002,3.6116595514339545,0.15163955143395436
46,4.911999999996624,-1.4495,3.46002,3.611613927327772,0.151593927327772
46,5.014999999999418,-1.4495,3.46002,3.6115678812282614,0.15154788122826135
46,5.111000000004424,-1.4495,3.46002,3.611525696900739,0.15150569690073912
46,5.210000000006403,-1.4495,3.45938,3.61148325993551,0.15210325993550988
46,5.319000000003143,-1.4495,3.45938,3.6114379503285163,0.15205795032851643
46,5.4100000000034925,-1.4495,3.45938,3.611401300937406,0.15202130093740607
46,5.510999999998603,-1.4495,3.45938,3.61136187987127,0.1519818798712702
46,5.612990000008722,-1.4495,3.45938,3.6113233911132654,0.1519433911132655
46,5.711999999999534,-1.4495,3.45938,3.611287262955638,0.15190726295563817
46,5.815000000002328,-1.4495,3.45873,3.6112509332282956,0.15252093322829552
46,5.919999999998254,-1.4495,3.45873,3.611215172849887,0.15248517284988683
46,6.013999999995576,-1.45032,3.45873,3.6111674900057547,0.15243749000575457
46,6.115000000005239,-1.45032,3.45873,3.6111319973772082,0.15240199737720816
46,6.214000000007218,-1.45032,3.45873,3.611099846924002,0.1523698469240018
46,6.31199000000197,-1.45032,3.45809,3.6110697817383715,0.15297978173837157
46,6.413000000000466,-1.45032,3.45809,3.611040183501611,0.15295018350161094
46,6.514999999999418,-1.45032,3.45809,3.611011489694643,0.15292148969464314
46,6.611000000004424,-1.4495,3.45809,3.611002272068498,0.1529122720684981
46,6.710000000006403,-1.45032,3.45809,3.610962604820936,0.1528726048209359
46,6.8089900000049965,-1.45032,3.45809,3.6109360444848715,0.1528460444848716
46,6.915990000008605,-1.4495,3.45745,3.610926396915617,0.15347639691561676
46,7.017000000007101,-1.4495,3.45745,3.6109052368595886,0.1534552368595885
46,7.11600000000908,-1.4495,3.45745,3.6108839989476555,0.15343399894765541
46,7.214000000007218,-1.4495,3.45745,3.610863089875463,0.15341308987546265
46,7.315000000002328,-1.4495,3.45745,3.610841956503158,0.15339195650315807
46,7.417990000001737,-1.4495,3.45745,3.6108209838855045,0.1533709838855044
46,7.519990000000689,-1.45032,3.4568,3.61078376703752,0.15398376703751993
