soc,r0_ohm_raw,r0_ohm_fit,r0_ohm_rel_error_pct
0.0466655172413792,0.0366425611469633,0.021873900181964695,-40.30466349163079
0.0508896551724136,0.0176517019725349,0.021960220074280435,24.40851374246721
0.0592758620689655,0.0342695395348538,0.02211943549913911,-35.45452959283985
0.0733827586206895,0.0203087697618695,0.02235188692072599,10.060270429046483
0.0945724137931034,0.0149440741424913,0.022621886340437748,51.376968052612284
0.0966655172413791,0.015412777077451,0.02264363285643202,46.914684762162764
0.1008896551724136,0.0159961456896728,0.02268491766924458,41.81489784686123
0.1092689655172413,0.0284785924368774,0.022756712080603314,-20.091865034961238
0.1233275862068964,0.0200157734699923,0.0228480635162703,14.150290272440266
0.1445724137931034,0.0136230868253244,0.022921051340486352,68.2515250352634
0.1466827586206895,0.013906534384667,0.022924257982737232,64.84522562294852
0.1508758620689654,0.0135473011904192,0.022928552041133726,69.24811605538858
0.1593724137931033,0.0283061284295778,0.02292897818734235,-18.996417173804414
0.1733310344827585,0.0208449230158627,0.02290665936869028,9.890832176538261
0.2445689655172411,0.0306288710338558,0.022416907196113074,-26.811186833055594
0.2466655172413792,0.0305362000078573,0.02239460371316875,-26.662113467273695
0.2508896551724137,0.0306550164928122,0.022348545532489168,-27.096612269873294
0.2592758620689653,0.0258788629120492,0.02225285077782212,-14.01148167348113
0.2733793103448275,0.02026413428756,0.022080160034115764,8.961773154408124
0.3445689655172412,0.0162617373084252,0.0210501499238981,29.4458859139978
0.3466655172413793,0.0301795572957828,0.02101736730762727,-30.358927728326314
0.3508827586206896,0.0123628577732268,0.02095123710161283,69.46920757258212
0.3592724137931034,0.029608947258007,0.020819111261184162,-29.68641850123816
0.3732344827586206,0.020415305458475,0.020598488593765802,0.8972833429477689
0.4445758620689654,0.0174604298299509,0.019520523978677033,11.798645100891695
0.4466724137931034,0.0124837127254915,0.019491580167153657,56.136083837881245
0.4508689655172413,0.0126776968581146,0.01943433796938405,53.29549354971944
0.4592482758620689,0.0269133839976008,0.019322974018232665,-28.203105116936555
0.4731931034482758,0.0204808989717741,0.019147193592288236,-6.511947455645964
0.5445758620689655,0.0288526599275213,0.018494913026386655,-35.89875916866451
0.5466689655172413,0.0125644467249704,0.01848344759006203,47.109124616910464
0.5508931034482758,0.0125470140056525,0.018461853162153357,47.14140873546638
0.5592793103448275,0.0254047678931284,0.018425260752768274,-27.473217506734144
0.5732103448275861,0.0198234074247521,0.018383776411705504,-7.262278286471724
0.6445758620689654,0.0136848234412817,0.018606632257069197,35.96545353256329
0.6466758620689654,0.0134634006782261,0.018625564572995513,38.34219910811987
0.6508689655172413,0.0131501305708065,0.01866568468472835,41.94296082630895
0.6592620689655171,0.0291877467341486,0.018755419546089187,-35.74214646673623
0.673203448275862,0.0216043704853771,0.018933062930780068,-12.364662772308524
0.7445724137931033,0.0142608478105132,0.02045579392604616,43.440237199404095
0.7466689655172413,0.013647633777114,0.020517305689096776,50.335992481734614
0.7508896551724138,0.0141461028098926,0.020644235120226794,45.935848181379995
0.7592793103448275,0.0296659665432606,0.020908967452624515,-29.518671093578337
0.7732137931034483,0.0205559174803092,0.021385961408021716,4.037980442894985
0.7945689655172413,0.0149121548033281,0.02221030436368015,48.94094553473415
0.7966655172413792,0.0149788537496724,0.02229748852223792,48.859778557658885
0.8008896551724138,0.0154153661716322,0.02247660935908539,45.80652258813998
0.8092827586206897,0.0319133276762899,0.022846380774322675,-28.41116098558264
0.8233827586206895,0.0324722769195612,0.02350986330237644,-27.600200747813375
0.8445758620689655,0.0162359635055097,0.024609701311294422,51.575244074323535
0.8466724137931034,0.0167869741660661,0.02472535964667932,47.288959892844815
0.8508896551724138,0.0169319434544966,0.024961809666715358,47.42436232319375
0.8592724137931034,0.0349724874998737,0.02544702372566695,-27.237021027575324
0.8732310344827585,0.0372310398278573,0.02630061001001645,-29.35837910619513
0.8945724137931034,0.0406791609165073,0.02771867610027247,-31.860256023559135
0.8966965517241379,0.0210460825377536,0.027867452717919402,32.411590935886814
0.900896551724138,0.0387391244234437,0.028165754443236136,-27.293776350321664
0.9092862068965516,0.0414295241029567,0.028778174619774742,-30.537037914657265
0.9445758620689656,0.0212841375194134,0.031601845347275594,48.476043807043375
0.9466724137931034,0.027536319240771,0.031782484372319425,15.420234979195916
0.9508689655172414,0.0399176366200453,0.03214848996250749,-19.46294248702189
0.9945724137931036,0.0407162371628775,0.03631966720030176,-10.798075335370758
0.9966689655172412,0.0406533915977376,0.036536639815031934,-10.126465765613434
0.999051724137931,0.0189867872593887,0.03678514773319087,93.74076946588809
