soc,c1_f_raw,c1_f_fit,c1_f_rel_error_pct
0.0466655172413792,677.7803736029242,214.3636018627796,-68.37270446128852
0.0508896551724136,10.000000000000002,214.98199905559133,2049.819990555913
0.0592758620689655,983.057786222271,216.1135428880564,-78.01619132497338
0.0733827586206895,10.000000000000204,217.74868971540658,2077.4868971540213
0.0945724137931034,10.000000000000002,219.6473869505315,2096.4738695053147
0.0966655172413791,10.000000000000002,219.80263387257813,2098.026338725781
0.1008896551724136,10.000000000000002,220.09980857412302,2100.9980857412297
0.1092689655172413,82.93178994975044,220.62864218463537,166.03627187875415
0.1233275862068964,11.238231660157576,221.35147223420796,1869.6290210759396
0.1445724137931034,10.000000000000002,222.11502057904164,2121.150205790416
0.1466827586206895,10.000000000000002,222.17259653514807,2121.7259653514807
0.1508758620689654,10.000000000004928,222.2784544456529,2122.7845444554337
0.1593724137931033,179.83224232699212,222.46075369804134,23.70459869678823
0.1733310344827585,15.724333847124887,222.6799723997214,1316.148846524505
0.2445689655172411,644.9369568052768,223.0427571432534,-65.41634732050318
0.2466655172413792,648.3199762418196,223.05058200772976,-65.59560245224758
0.2508896551724137,860.6158995527695,223.06799230706514,-74.0804239820592
0.2592758620689653,91.5784840572536,223.11041458178266,143.62754732028225
0.2733793103448275,16.706939217445825,223.2121578912996,1236.0445919275003
0.3445689655172412,17.42793458055937,224.656261446314,1189.0584389553258
0.3466655172413793,662.6156409865526,224.7280219087274,-66.08470914237171
0.3508827586206896,10.000000000000002,224.87793446253997,2148.779344625399
0.3592724137931034,1125.29424516227,225.1983856115553,-79.98759999176205
0.3732344827586206,17.822877359962973,225.7973704414904,1166.8962810052096
0.4445758620689654,20.536907047481325,230.037421196202,1020.1171659605583
0.4466724137931034,10.000000000000002,230.18691970975613,2201.869197097561
0.4508689655172413,10.000000000000002,230.48930747921997,2204.8930747921995
0.4592482758620689,182.28074428150845,231.1045261026394,26.78493661718272
0.4731931034482758,17.321724803579297,232.15575630231336,1240.2577337699163
0.5445758620689655,1001.6366402983208,237.51960923517095,-76.2868489750505
0.5466689655172413,10.000000000000002,237.66087472243066,2276.608747224306
0.5508931034482758,10.000000000000002,237.94040880499978,2279.4040880499974
0.5592793103448275,86.93317790486215,238.47099922496463,174.31529017142603
0.5732103448275861,15.816821909334775,239.26783275141472,1412.7427881716465
0.6445758620689654,10.05774400146056,240.68998588874052,2293.0812501669175
0.6466758620689654,10.000000000000002,240.6381306146033,2306.381306146033
0.6508689655172413,10.000000000000002,240.5141962730633,2305.1419627306327
0.6592620689655171,992.4371204791142,240.18091007992564,-75.79887882831564
0.673203448275862,19.435653681051782,239.35665493564352,1131.5338545520453
0.7445724137931033,10.000000000000002,228.38921877895345,2183.892187789534
0.7466689655172413,10.000000000000002,227.85942992303342,2178.5942992303335
0.7508896551724138,1191.0840247427973,226.7508894723472,-80.96264539176303
0.7592793103448275,477.00565282045056,224.37596267541963,-52.961571556076116
0.7732137931034483,12.73878372568964,219.90135140078382,1626.2350640063091
0.7945689655172413,10.000000000000002,211.65289586069258,2016.5289586069252
0.7966655172413792,10.000000000000002,210.74622390567654,2007.4622390567652
0.8008896551724138,10.000000000000002,208.8643272664029,1988.6432726640287
0.8092827586206897,517.8916027060887,204.90101095531324,-60.43554097331104
0.8233827586206895,538.6613912935678,197.54163123992598,-63.327308317839545
0.8445758620689655,10.000000000000002,184.7074151963576,1747.0741519635758
0.8466724137931034,10.000000000000002,183.31524576925844,1733.152457692584
0.8508896551724138,10.000000000000002,180.44526822295836,1704.4526822295832
0.8592724137931034,217.8973226556644,174.4583549301964,-19.935521554853196
0.8732310344827585,364.4398136285473,163.62347821135415,-55.10274341811452
0.8945724137931034,460.6731752242892,144.8338882083375,-68.56038163328658
0.8966965517241379,10.000000000000002,142.80888336962067,1328.0888336962064
0.900896551724138,159.43570322496407,138.7192861712069,-12.993587154394312
0.9092862068965516,83.27346552916457,130.2030794804872,56.35602367825875
0.9445758620689656,10.19606808821474,88.99272345832136,772.8141347073267
0.9466724137931034,12.491330402296718,86.25435893010987,590.5137895820186
0.9508689655172414,29.62273794621669,80.67036896274765,172.32583669076604
0.9945724137931036,23.97828442966812,13.876098702741956,-42.130560910466215
0.9966689655172412,21.89825465350258,10.252162297227528,-53.18274237171812
0.999051724137931,10.000000000000002,6.084317543193151,-39.1568245680685
